Local Time,City,Country code,timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,UTC Time
2025-12-18 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,1816.0,52.0,59.1,74.0,54.5,5.5,2025-12-18T08:00:00
2025-12-18 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,128,1238.0,61.7,56.2,67.5,45.8,7.7,2025-12-18T09:00:00
2025-12-18 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,162,3168.0,66.0,23.4,86.0,64.5,5.5,2025-12-18T10:00:00
2025-12-18 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,2955.3,65.2,34.2,73.8,59.0,6.6,2025-12-18T11:00:00
2025-12-18 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,192,3814.0,67.0,23.2,113.3,86.75,6.0,2025-12-18T12:00:00
2025-12-18 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,225,2949.0,72.0,13.0,152.3,111.5,6.0,2025-12-18T13:00:00
2025-12-18 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,249,1963.0,67.0,14.3,180.7,129.75,6.0,2025-12-18T14:00:00
2025-12-18 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,242,1860.0,59.0,10.9,162.0,124.33,4.5,2025-12-18T15:00:00
2025-12-18 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,223,2231.0,61.0,3.9,146.5,110.0,5.0,2025-12-18T16:00:00
2025-12-19 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,250,1710.0,144.3,12.1,163.8,131.0,21.5,2025-12-18T17:00:00
2025-12-19 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,207,1635.0,187.0,12.6,140.8,98.2,30.0,2025-12-18T18:00:00
2025-12-19 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,218,1192.0,173.5,12.0,149.8,106.2,33.0,2025-12-18T19:00:00
2025-12-19 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,217,907.0,231.0,3.2,145.5,105.8,89.0,2025-12-18T20:00:00
2025-12-19 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,228,1188.0,178.7,10.7,153.5,114.2,28.7,2025-12-18T21:00:00
2025-12-19 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,216,2482.0,55.0,23.3,140.0,105.0,5.5,2025-12-18T22:00:00
2025-12-19 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,1814.0,85.0,16.7,257.0,168.0,21.0,2025-12-18T23:00:00
2025-12-19 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,270,2040.5,66.0,8.9,205.7,145.75,8.0,2025-12-19T00:00:00
2025-12-19 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,151,2319.0,45.7,18.4,200.5,150.8,9.3,2025-12-19T01:00:00
2025-12-19 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,253,1837.0,163.5,9.5,166.7,133.0,35.7,2025-12-19T02:00:00
2025-12-19 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,222,1368.0,105.7,16.5,143.3,109.2,32.7,2025-12-19T03:00:00
2025-12-19 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,193,1244.0,50.0,42.9,117.0,87.5,6.5,2025-12-19T04:00:00
2025-12-19 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,227,1008.0,262.0,4.3,166.0,113.0,84.0,2025-12-19T05:00:00
2025-12-19 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,193,992.0,51.0,58.5,88.0,88.0,9.5,2025-12-19T06:00:00
2025-12-19 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,1224.0,55.0,24.1,86.3,79.0,7.0,2025-12-19T07:00:00
2025-12-19 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,1730.0,55.0,45.5,86.0,78.5,7.5,2025-12-19T08:00:00
2025-12-19 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,180,2100.0,49.0,40.9,85.0,78.0,5.0,2025-12-19T09:00:00
2025-12-19 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,169,3139.0,30.5,43.7,93.0,69.33,4.5,2025-12-19T10:00:00
2025-12-19 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,232,824.1,55.0,34.5,146.3,117.0,4.3,2025-12-19T11:00:00
2025-12-19 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,218,186.2,58.0,31.4,117.0,106.5,4.0,2025-12-19T12:00:00
2025-12-19 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,193,1273.0,59.0,4.3,96.0,88.0,4.5,2025-12-19T13:00:00
2025-12-19 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,5781.0,30.5,17.4,106.0,74.67,33.0,2025-12-19T14:00:00
2025-12-19 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,167,147.7,8.0,52.0,100.7,68.33,89.0,2025-12-19T15:00:00
2025-12-19 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,150,1950.0,48.0,29.7,74.3,55.67,3.5,2025-12-19T16:00:00
2025-12-20 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,192,1124.6,34.7,35.0,108.8,87.0,32.7,2025-12-19T17:00:00
2025-12-20 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,1613.0,48.0,26.6,68.7,59.5,4.5,2025-12-19T18:00:00
2025-12-20 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,158,921.0,48.0,60.5,72.0,61.25,5.5,2025-12-19T19:00:00
2025-12-20 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,884.0,47.0,14.9,68.0,66.33,4.5,2025-12-19T20:00:00
2025-12-20 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,1040.0,47.0,33.7,63.0,63.0,31.0,2025-12-19T21:00:00
2025-12-20 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,146,1017.0,44.0,31.9,70.0,52.33,3.5,2025-12-19T22:00:00
2025-12-20 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,196,968.7,33.7,26.9,90.0,90.0,13.3,2025-12-19T23:00:00
2025-12-20 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,182,933.0,27.0,30.8,83.0,79.5,4.5,2025-12-20T00:00:00
2025-12-20 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,1440.0,56.0,72.7,67.0,67.0,3.5,2025-12-20T01:00:00
2025-12-20 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,188,5907.0,54.0,17.5,84.0,84.0,4.5,2025-12-20T02:00:00
2025-12-20 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,185,1171.0,149.0,23.9,109.0,81.4,38.3,2025-12-20T03:00:00
2025-12-20 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,175,1526.0,55.0,43.8,99.0,74.0,4.0,2025-12-20T04:00:00
2025-12-20 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,191,1109.0,43.0,60.1,98.0,86.33,231.0,2025-12-20T05:00:00
2025-12-20 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,190,2031.0,54.0,55.2,86.5,85.67,4.5,2025-12-20T06:00:00
2025-12-20 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,185,1298.0,30.0,151.5,90.3,82.0,4.5,2025-12-20T07:00:00
2025-12-20 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,166,1495.0,40.5,29.3,79.7,67.25,6.7,2025-12-20T08:00:00
2025-12-20 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,166,403.0,93.0,20.5,85.5,67.6,89.0,2025-12-20T09:00:00
2025-12-20 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,170,2742.0,30.5,43.7,94.3,70.67,4.5,2025-12-20T10:00:00
2025-12-20 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,161,403.0,185.0,20.5,64.0,64.0,89.0,2025-12-20T11:00:00
2025-12-20 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,179,1222.5,123.5,25.4,84.7,77.25,31.7,2025-12-20T12:00:00
2025-12-20 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,193,1352.0,56.0,23.4,97.3,87.75,4.5,2025-12-20T13:00:00
2025-12-20 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,169,2356.0,53.0,21.7,76.7,70.0,4.0,2025-12-20T14:00:00
2025-12-20 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,1913.0,53.0,34.8,76.7,63.0,121.0,2025-12-20T15:00:00
2025-12-20 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,137,1300.0,53.0,25.9,65.0,49.0,3.0,2025-12-20T16:00:00
2025-12-21 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,706.0,31.0,9.7,70.0,46.0,11.0,2025-12-20T17:00:00
2025-12-21 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,148,831.0,57.5,12.5,84.0,53.0,7.3,2025-12-20T18:00:00
2025-12-21 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,949.0,54.5,33.4,84.0,57.8,14.0,2025-12-20T19:00:00
2025-12-21 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,159,998.5,50.0,19.9,91.0,62.0,5.7,2025-12-20T20:00:00
2025-12-21 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,1125.5,61.0,21.6,96.8,65.2,4.0,2025-12-20T21:00:00
2025-12-21 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,140,1405.0,28.5,22.0,67.0,50.33,2.5,2025-12-20T22:00:00
2025-12-21 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,196,806.0,77.0,8.6,192.0,90.0,16.0,2025-12-20T23:00:00
2025-12-21 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,183,2752.0,59.5,11.5,124.7,80.0,7.3,2025-12-21T00:00:00
2025-12-21 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,190,2486.5,74.5,32.2,123.8,85.2,5.0,2025-12-21T01:00:00
2025-12-21 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,197,1713.0,65.5,23.3,125.3,91.0,7.7,2025-12-21T02:00:00
2025-12-21 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,191,1927.0,59.5,34.0,114.8,86.6,13.0,2025-12-21T03:00:00
2025-12-21 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,178,1721.0,48.0,153.1,102.0,76.33,4.5,2025-12-21T04:00:00
2025-12-21 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,907.0,62.0,10.8,90.0,79.0,11.0,2025-12-21T05:00:00
2025-12-21 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,166,915.5,47.5,76.4,77.3,67.8,8.7,2025-12-21T06:00:00
2025-12-21 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,151,930.0,45.0,77.7,63.5,55.8,19.0,2025-12-21T07:00:00
2025-12-21 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,149,967.0,44.0,118.8,60.0,53.6,19.7,2025-12-21T08:00:00
2025-12-21 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,148,706.0,20.5,94.5,60.5,53.2,47.0,2025-12-21T09:00:00
2025-12-21 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,2527.0,56.0,41.5,83.5,63.0,4.0,2025-12-21T10:00:00
2025-12-21 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,235,2253.3,52.2,49.4,148.8,119.0,18.3,2025-12-21T11:00:00
2025-12-21 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,200,3027.0,68.0,26.9,106.7,93.25,4.0,2025-12-21T12:00:00
2025-12-21 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,228,2512.0,82.0,21.5,137.7,114.0,5.0,2025-12-21T13:00:00
2025-12-21 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,232,2350.0,61.0,18.5,140.3,116.75,5.0,2025-12-21T14:00:00
2025-12-21 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,217,226.4,25.0,28.0,128.7,106.0,96.0,2025-12-21T15:00:00
2025-12-21 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,192,1886.0,29.5,27.2,115.3,86.67,3.0,2025-12-21T16:00:00
2025-12-22 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,256,1176.1,31.0,24.7,168.8,135.0,34.0,2025-12-21T17:00:00
2025-12-22 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,213,1651.0,34.0,23.0,119.7,102.75,3.0,2025-12-21T18:00:00
2025-12-22 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,222,2020.0,67.0,17.4,126.0,109.67,4.5,2025-12-21T19:00:00
2025-12-22 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,231,1866.0,55.0,10.1,137.0,116.0,3.5,2025-12-21T20:00:00
2025-12-22 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,229,1591.0,55.0,26.6,133.3,115.0,2.5,2025-12-21T21:00:00
2025-12-22 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,208,1630.0,56.0,25.1,132.0,99.33,2.5,2025-12-21T22:00:00
2025-12-22 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,692.6,59.7,19.5,200.0,160.0,3.5,2025-12-21T23:00:00
2025-12-22 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,261,243.4,62.0,15.9,139.0,139.0,4.0,2025-12-22T00:00:00
2025-12-22 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,235,1310.0,399.5,8.3,158.0,119.33,50.0,2025-12-22T01:00:00
2025-12-22 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,225,2057.5,184.0,14.4,142.3,111.8,39.7,2025-12-22T02:00:00
2025-12-22 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,219,1911.0,57.0,19.4,108.5,107.67,4.0,2025-12-22T03:00:00
2025-12-22 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,1882.0,49.0,27.9,84.5,63.0,4.5,2025-12-22T04:00:00
2025-12-22 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,1377.7,50.3,32.9,200.0,160.0,4.3,2025-12-22T05:00:00
2025-12-22 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,161,1111.0,47.0,39.7,68.3,63.75,4.5,2025-12-22T06:00:00
2025-12-22 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,114,953.5,37.3,38.9,54.8,40.4,39.0,2025-12-22T07:00:00
2025-12-22 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,109,829.0,66.0,26.5,55.0,38.75,37.7,2025-12-22T08:00:00
2025-12-22 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,1264.5,66.0,34.0,55.0,39.0,84.0,2025-12-22T09:00:00
2025-12-22 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,123,2468.0,50.0,52.1,58.7,44.0,4.0,2025-12-22T10:00:00
2025-12-22 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,403.0,54.0,18.4,62.0,37.0,100.0,2025-12-22T11:00:00
2025-12-22 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,1055.5,52.5,42.5,69.3,52.0,37.7,2025-12-22T12:00:00
2025-12-22 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,154,2439.0,52.5,34.3,76.3,58.4,32.7,2025-12-22T13:00:00
2025-12-22 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,921.0,32.5,37.1,75.0,56.8,36.3,2025-12-22T14:00:00
2025-12-22 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,1465.0,31.0,59.4,77.3,57.2,41.0,2025-12-22T15:00:00
2025-12-22 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,130,1287.0,45.0,82.5,62.3,46.67,3.5,2025-12-22T16:00:00
2025-12-23 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,403.0,31.0,13.0,112.0,67.0,110.0,2025-12-22T17:00:00
2025-12-23 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,600.5,18.3,61.6,71.8,52.0,37.3,2025-12-22T18:00:00
2025-12-23 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,548.5,27.0,19.8,80.0,55.0,39.3,2025-12-22T19:00:00
2025-12-23 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,144,577.5,25.3,29.3,73.5,51.6,37.0,2025-12-22T20:00:00
2025-12-23 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,154,582.0,51.5,25.3,78.3,55.25,30.0,2025-12-22T21:00:00
2025-12-23 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,119,934.0,44.0,38.2,57.0,42.5,3.0,2025-12-22T22:00:00
2025-12-23 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,302.0,39.0,8.6,114.0,65.5,100.0,2025-12-22T23:00:00
2025-12-23 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,141,1624.0,42.5,21.0,77.8,50.6,39.3,2025-12-23T00:00:00
2025-12-23 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,136,934.0,66.3,31.1,76.8,48.6,32.3,2025-12-23T01:00:00
2025-12-23 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,119,824.0,54.5,14.3,71.0,42.5,37.0,2025-12-23T02:00:00
2025-12-23 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,127,1167.5,34.7,22.5,69.0,45.4,38.7,2025-12-23T03:00:00
2025-12-23 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,119,2122.0,49.0,22.4,56.5,42.5,2.0,2025-12-23T04:00:00
2025-12-23 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,403.0,62.0,9.7,74.0,42.0,105.0,2025-12-23T05:00:00
2025-12-23 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,717.0,26.0,27.5,56.3,36.75,38.0,2025-12-23T06:00:00
2025-12-23 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,749.5,29.0,54.3,54.0,37.0,41.3,2025-12-23T07:00:00
2025-12-23 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,751.5,51.0,32.2,53.5,36.0,37.7,2025-12-23T08:00:00
2025-12-23 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,103,1329.0,69.0,35.8,53.5,36.4,43.0,2025-12-23T09:00:00
2025-12-23 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,120,2551.0,51.0,37.7,57.0,42.67,3.5,2025-12-23T10:00:00
2025-12-23 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,302.0,39.0,15.1,43.0,27.5,84.0,2025-12-23T11:00:00
2025-12-23 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,109,1008.0,53.0,41.0,56.5,38.6,39.0,2025-12-23T12:00:00
2025-12-23 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,151,952.0,67.5,37.1,62.0,54.4,32.0,2025-12-23T13:00:00
2025-12-23 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,140,1794.5,39.5,19.2,62.3,50.2,36.7,2025-12-23T14:00:00
2025-12-23 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,302.0,27.0,41.4,65.0,52.25,59.5,2025-12-23T15:00:00
2025-12-23 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,116,1387.0,45.0,56.9,54.7,41.33,3.0,2025-12-23T16:00:00
2025-12-24 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,171,302.0,15.0,13.0,84.0,71.5,105.0,2025-12-23T17:00:00
2025-12-24 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,130,754.0,35.0,44.8,60.0,46.4,32.0,2025-12-23T18:00:00
2025-12-24 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,131,496.5,34.5,55.4,60.3,46.8,35.0,2025-12-23T19:00:00
2025-12-24 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,125,506.0,33.0,28.4,59.5,44.8,35.0,2025-12-23T20:00:00
2025-12-24 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,569.0,32.5,32.2,61.0,46.0,35.0,2025-12-23T21:00:00
2025-12-24 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,835.0,42.0,18.7,43.0,32.33,3.5,2025-12-23T22:00:00
2025-12-24 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,852.3,46.0,75.6,39.0,39.0,4.0,2025-12-23T23:00:00
2025-12-24 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,134,994.0,15.0,27.0,48.0,48.0,3.0,2025-12-24T00:00:00
2025-12-24 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,143,1313.0,50.0,51.3,56.0,51.25,3.5,2025-12-24T01:00:00
2025-12-24 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,1243.0,49.0,24.8,60.7,54.5,3.0,2025-12-24T02:00:00
2025-12-24 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,150,1728.0,47.0,32.5,59.7,54.0,3.0,2025-12-24T03:00:00
2025-12-24 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,121,1230.0,44.0,127.6,57.7,43.0,3.0,2025-12-24T04:00:00
2025-12-24 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,134,1230.7,55.0,31.4,57.0,48.0,5.0,2025-12-24T05:00:00
2025-12-24 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,120,982.0,13.0,96.0,51.5,42.67,2.0,2025-12-24T06:00:00
2025-12-24 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,122,1233.0,45.0,62.6,55.3,43.5,4.5,2025-12-24T07:00:00
2025-12-24 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,121,2830.0,43.0,41.0,55.3,43.25,3.5,2025-12-24T08:00:00
2025-12-24 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,125,1071.0,16.0,69.6,55.3,44.5,1.0,2025-12-24T09:00:00
2025-12-24 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,1591.0,50.0,28.3,56.3,42.0,3.0,2025-12-24T10:00:00
2025-12-24 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,150,1175.0,38.7,58.7,67.5,54.0,2.0,2025-12-24T11:00:00
2025-12-24 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,1227.0,50.0,53.2,61.0,55.0,2.5,2025-12-24T12:00:00
2025-12-24 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,1296.0,52.0,72.0,57.0,57.0,3.0,2025-12-24T13:00:00
2025-12-24 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,151,1153.0,51.0,18.4,56.5,56.5,3.0,2025-12-24T14:00:00
2025-12-24 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,123,1156.0,46.0,24.1,55.0,43.75,2.5,2025-12-24T15:00:00
2025-12-24 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,1071.0,41.0,25.6,38.0,28.67,1.5,2025-12-24T16:00:00
2025-12-25 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,942.0,43.3,35.5,19.5,19.5,2.0,2025-12-24T17:00:00
2025-12-25 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,96,211.8,42.0,44.5,41.0,33.5,5.0,2025-12-24T18:00:00
2025-12-25 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,888.0,39.0,27.6,23.3,21.75,3.5,2025-12-24T19:00:00
2025-12-25 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,969.0,39.0,20.0,21.0,19.75,2.0,2025-12-24T20:00:00
2025-12-25 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,162.8,7.0,47.0,16.0,16.0,1.0,2025-12-24T21:00:00
2025-12-25 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,462.5,43.0,25.4,20.5,15.5,5.0,2025-12-24T22:00:00
2025-12-25 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,762.3,35.7,31.1,38.8,31.0,2.3,2025-12-24T23:00:00
2025-12-25 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,51,1062.0,50.0,23.2,12.7,12.67,3.0,2025-12-25T00:00:00
2025-12-25 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,805.5,81.5,20.3,25.0,19.8,31.7,2025-12-25T01:00:00
2025-12-25 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,772.0,39.3,24.6,32.8,25.4,37.0,2025-12-25T02:00:00
2025-12-25 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,403.0,54.0,7.6,34.0,26.8,105.0,2025-12-25T03:00:00
2025-12-25 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,1789.0,43.0,18.0,30.0,23.0,3.0,2025-12-25T04:00:00
2025-12-25 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,194.2,18.7,55.9,57.5,46.0,84.3,2025-12-25T05:00:00
2025-12-25 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,89.9,1.0,80.0,28.0,26.75,74.0,2025-12-25T06:00:00
2025-12-25 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,521.6,18.0,60.9,31.0,30.33,50.3,2025-12-25T07:00:00
